"ID","Action","Date","Time","Enumerator","Country","Water Body","Region","District","Date","Village","Landing site","Fishing Ground (Locality)","Number of Fishers","Craft Type","Gear Type","Type of Fish (Species)","Local Name","Code","TL(cm)","FL","Uzito Wa Samaki","Longitude","Latitude","Connected_form","Connected_form_data"
"2016506","","18-09-2024","09:24 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-03-09","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","88.2","78.2","3","","","",""
"2016502","","18-09-2024","09:22 AM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-09-07","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","30","BT","GN","Sphyraena barracuda","","GBA","140.0","132.5","16.5","39.2127718","-6.6648385","",""
"2016500","","18-09-2024","09:20 AM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-09-07","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","30","BT","GN","Thunnus albacares","","YFT","105.3","99.2","17","39.2127718","-6.6648385","",""
"2016500","","18-09-2024","09:20 AM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-09-07","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","30","BT","GN","Thunnus albacares","","YFT","124.6","113.2","25","39.2127718","-6.6648385","",""
"2016498","","18-09-2024","09:18 AM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-09-07","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","30","BT","GN","scomberomorus commerson","","COM","99.2","84.6","5.5","39.2127718","-6.6648385","",""
"2016498","","18-09-2024","09:18 AM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-09-07","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","30","BT","GN","scomberomorus commerson","","COM","99.4","86.5","4.5","39.2127718","-6.6648385","",""
"2016498","","18-09-2024","09:18 AM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-09-07","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","30","BT","GN","scomberomorus commerson","","COM","89.2","81.9","4.5","39.2127718","-6.6648385","",""
"2016496","","18-09-2024","09:12 AM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-09-07","Kunduchi Pwani","Kunduchi Pwani","KARAGE","20","BT","GN","scomberomorus commerson","","COM","87.6","80.2","3.5","39.2127718","-6.6648385","",""
"2016496","","18-09-2024","09:12 AM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-09-07","Kunduchi Pwani","Kunduchi Pwani","KARAGE","20","BT","GN","scomberomorus commerson","","COM","90.1","80.2","4","39.2127718","-6.6648385","",""
"2016496","","18-09-2024","09:12 AM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-09-07","Kunduchi Pwani","Kunduchi Pwani","KARAGE","20","BT","GN","scomberomorus commerson","","COM","91.1","82.2","4","39.2127718","-6.6648385","",""
"2016496","","18-09-2024","09:12 AM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-09-07","Kunduchi Pwani","Kunduchi Pwani","KARAGE","20","BT","GN","scomberomorus commerson","","COM","96.7","87.2","5","39.2127718","-6.6648385","",""
"2016496","","18-09-2024","09:12 AM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-09-07","Kunduchi Pwani","Kunduchi Pwani","KARAGE","20","BT","GN","scomberomorus commerson","","COM","117.5","108.1","9","39.2127718","-6.6648385","",""
"2016496","","18-09-2024","09:12 AM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-09-07","Kunduchi Pwani","Kunduchi Pwani","KARAGE","20","BT","GN","scomberomorus commerson","","COM","108.4","99.2","7","39.2127718","-6.6648385","",""
"2016492","","18-09-2024","09:05 AM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-09-07","Kunduchi Pwani","Kunduchi Pwani","KARAGE","20","BT","GN","Thunnus albacares","","YFT","133.5","123.5","31","39.2127718","-6.6648385","",""
"2016492","","18-09-2024","09:05 AM","Holo Mulela","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-09-07","Kunduchi Pwani","Kunduchi Pwani","KARAGE","20","BT","GN","Thunnus albacares","","YFT","","","","39.2127718","-6.6648385","",""
"2016481","","17-09-2024","01:58 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-31","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","140.3","120.1","22","","","",""
"2016480","","17-09-2024","01:56 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-31","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Sphyraena barracuda","","GBA","125.1","118.3","6","","","",""
"2016480","","17-09-2024","01:56 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-31","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Sphyraena barracuda","","GBA","","","","","","",""
"2016479","","17-09-2024","01:53 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-17","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Rachycentron canadum","","CBA","102.4","95.4","7","","","",""
"2016478","","17-09-2024","01:51 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-17","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","120.5","112.4","23","","","",""
"2016478","","17-09-2024","01:51 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-17","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","118.2","109.7","22","","","",""
"2016478","","17-09-2024","01:51 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-17","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","118.2","109.7","22","","","",""
"2016477","","17-09-2024","01:48 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-17","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","125.9","114.9","13","","","",""
"2016477","","17-09-2024","01:48 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-17","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","89.9","81.9","3","","","",""
"2016477","","17-09-2024","01:48 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-17","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","87.4","80.7","4","","","",""
"2016476","","17-09-2024","01:45 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-15","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","Sphyraena barracuda","","GBA","112.5","104.4","4.5","","","",""
"2016476","","17-09-2024","01:45 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-15","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","Sphyraena barracuda","","GBA","130.3","125.5","7","","","",""
"2016476","","17-09-2024","01:45 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-15","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","Sphyraena barracuda","","GBA","116.5","108.5","4","","","",""
"2016476","","17-09-2024","01:45 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-15","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","Sphyraena barracuda","","GBA","129.6","121.9","7","","","",""
"2016475","","17-09-2024","01:41 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-15","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","Thunnus albacares","","YFT","113.5","104.5","18.5","","","",""
"2016475","","17-09-2024","01:41 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-15","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","Thunnus albacares","","YFT","103.4","94.6","15.5","","","",""
"2016475","","17-09-2024","01:41 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-15","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","Thunnus albacares","","YFT","113.5","94.6","15.5","","","",""
"2016474","","17-09-2024","01:35 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-15","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","89.3","83.5","4","","","",""
"2016474","","17-09-2024","01:35 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-15","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","95.3","87.7","4","","","",""
"2016474","","17-09-2024","01:35 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-15","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","93.8","85.5","3.5","","","",""
"2016473","","17-09-2024","01:28 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","LL","Gymnasarda unicolor","","DOT","124.5","115.5","19","","","",""
"2016473","","17-09-2024","01:28 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","LL","Gymnasarda unicolor","","DOT","146.4","136.5","24","","","",""
"2016473","","17-09-2024","01:28 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","LL","Gymnasarda unicolor","","DOT","140.5","136.5","24","","","",""
"2016472","","17-09-2024","01:20 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","LL","scomberomorus commerson","","COM","94.9","88.1","4.0","","","",""
"2016472","","17-09-2024","01:20 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","LL","scomberomorus commerson","","COM","93.5","87.2","3.0","","","",""
"2016472","","17-09-2024","01:20 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-13","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","LL","scomberomorus commerson","","COM","87.2","80.1","3","","","",""
"2016471","","17-09-2024","01:14 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Rachycentron canadum","","CBA","102.6","96.2","10.0","","","",""
"2016470","","17-09-2024","01:11 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Sphyraena barracuda","","GBA","104.1","96.9","5.0","","","",""
"2016469","","17-09-2024","01:08 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","116.6","108.2","21.0","","","",""
"2016469","","17-09-2024","01:08 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","128.5","120.6","29.0","","","",""
"2016468","","17-09-2024","01:03 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","105.8","98.5","6.0","","","",""
"2016468","","17-09-2024","01:03 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","93.5","84.2","3.5","","","",""
"2016468","","17-09-2024","01:03 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","114.6","107.8","5","","","",""
"2016468","","17-09-2024","01:03 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","121.3","114.3","4.6","","","",""
"2016468","","17-09-2024","01:03 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","109.8","101.8","6.0","","","",""
"2016468","","17-09-2024","01:03 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-11","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","102.8","90.8","5.0","","","",""
"2016467","","17-09-2024","12:48 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","Sphyraena barracuda","","GBA","115.5","108.4","4.0","","","",""
"2016466","","17-09-2024","12:44 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","Thunnus albacares","","YFT","115.5","108.5","20","","","",""
"2016466","","17-09-2024","12:44 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","Thunnus albacares","","YFT","110.3","105.1","20","","","",""
"2016466","","17-09-2024","12:44 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","Thunnus albacares","","YFT","120.5","111.1","25","","","",""
"2016464","","17-09-2024","12:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","scomberomorus commerson","","COM","121.6","112.5","9.0","","","",""
"2016464","","17-09-2024","12:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","scomberomorus commerson","","COM","110.3","100.5","6.0","","","",""
"2016464","","17-09-2024","12:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","scomberomorus commerson","","COM","133.3","122.2","11.5","","","",""
"2016464","","17-09-2024","12:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","scomberomorus commerson","","COM","124.5","111.5","8.0","","","",""
"2016464","","17-09-2024","12:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","scomberomorus commerson","","COM","95.3","87.1","4.0","","","",""
"2016464","","17-09-2024","12:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","scomberomorus commerson","","COM","94.5","85.6","3.5","","","",""
"2016464","","17-09-2024","12:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","scomberomorus commerson","","COM","92.7","84.7","3.5","","","",""
"2016464","","17-09-2024","12:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","scomberomorus commerson","","COM","89.9","87.6","4.0","","","",""
"2016464","","17-09-2024","12:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","scomberomorus commerson","","COM","85.3","75.6","3.0","","","",""
"2016464","","17-09-2024","12:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","scomberomorus commerson","","COM","76.5","72.5","3.2","","","",""
"2016464","","17-09-2024","12:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","scomberomorus commerson","","COM","108.5","99.6","6.0","","","",""
"2016464","","17-09-2024","12:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","scomberomorus commerson","","COM","84.5","76.5","3.0","","","",""
"2016464","","17-09-2024","12:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","scomberomorus commerson","","COM","94.3","84.2","3.5","","","",""
"2016464","","17-09-2024","12:38 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-06","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","11","BT","LL","scomberomorus commerson","","COM","116.3","106.9","8.5","","","",""
"2016461","","17-09-2024","12:20 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","6","NG","DM","Sphyraena barracuda","","GBA","107.6","99.4","4.0","","","",""
"2016461","","17-09-2024","12:20 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","6","NG","DM","Sphyraena barracuda","","GBA","114.1","106.3","5.0","","","",""
"2016461","","17-09-2024","12:20 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-01-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","6","NG","DM","Sphyraena barracuda","","GBA","129.2","121.1","7.0","","","",""
"1351734","","15-05-2024","01:27 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-29","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Rachycentron canadum","","CBA","97.1","90.3","6","","","",""
"1351733","","15-05-2024","01:25 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-29","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","109.3","102.2","7","","","",""
"1351733","","15-05-2024","01:25 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-29","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","","","","","","",""
"1351732","","15-05-2024","01:22 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-13","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","110.5","100.1","6.5","","","",""
"1351732","","15-05-2024","01:22 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-13","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","scomberomorus commerson","","COM","100.1","98.1","6","","","",""
"1351731","","15-05-2024","01:17 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-12","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","OC","LL","scomberomorus commerson","","COM","89.6","81.5","3","","","",""
"1351731","","15-05-2024","01:17 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-12","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","OC","LL","scomberomorus commerson","","COM","105.5","97.6","5","","","",""
"1351731","","15-05-2024","01:17 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-12","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","OC","LL","scomberomorus commerson","","COM","86","79","2.5","","","",""
"1351731","","15-05-2024","01:17 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-12","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","OC","LL","scomberomorus commerson","","COM","","","","","","",""
"1351730","","15-05-2024","01:12 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-10","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","104.5","95.6","5.5","","","",""
"1351730","","15-05-2024","01:12 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-10","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","91.3","82","3.5","","","",""
"1351730","","15-05-2024","01:12 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-10","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","93","84.3","3","","","",""
"1351730","","15-05-2024","01:12 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-10","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","97.1","90","4.5","","","",""
"1351730","","15-05-2024","01:12 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-10","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","87.5","75","3","","","",""
"1351730","","15-05-2024","01:12 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-10","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","117","107","7.5","","","",""
"1351730","","15-05-2024","01:12 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-10","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","101.4","97.5","5","","","",""
"1351730","","15-05-2024","01:12 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-10","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","92.3","85.5","3.5","","","",""
"1351730","","15-05-2024","01:12 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-10","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","93.5","85.1","3.5","","","",""
"1351730","","15-05-2024","01:12 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-10","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","119","108.6","9","","","",""
"1351730","","15-05-2024","01:12 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-10","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","15","BT","LL","scomberomorus commerson","","COM","97.1","85.5","6","","","",""
"1351729","","15-05-2024","12:59 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-05","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","LL","serranidae spp","","CEW","89.5","79","7.5","","","",""
"1351728","","15-05-2024","12:57 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-05","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","LL","Sphyraena barracuda","","GBA","100.2","94.4","3.5","","","",""
"1351728","","15-05-2024","12:57 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-05","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","LL","Sphyraena barracuda","","GBA","95.5","89.8","2.5","","","",""
"1351728","","15-05-2024","12:57 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-05","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","LL","Sphyraena barracuda","","GBA","118.2","110.5","5","","","",""
"1351728","","15-05-2024","12:57 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-05","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","LL","Sphyraena barracuda","","GBA","98.6","92.5","3","","","",""
"1351727","","15-05-2024","12:53 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-05","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","LL","scomberomorus commerson","","COM","90.9","81.5","3","","","",""
"1351727","","15-05-2024","12:53 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-05","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","LL","scomberomorus commerson","","COM","87.5","79.1","2.5","","","",""
"1351727","","15-05-2024","12:53 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-05","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","BT","LL","scomberomorus commerson","","COM","","","","","","",""
"1351726","","15-05-2024","12:44 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-01","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","101.1","90","13","","","",""
"1351726","","15-05-2024","12:44 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-01","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","103.1","96.1","14.5","","","",""
"1351726","","15-05-2024","12:44 PM","Joyce K. Abich","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-02-01","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","3","BT","LL","Thunnus albacares","","YFT","108.0","97.5","15","","","",""
